language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_gen_sent_tr,gpt-4,morph-gen,False,1,5,0.26,0.26,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,False,1,6,0.3,0.3,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,False,1,7,0.1793103448275862,0.1793103448275862,0,0
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,1,0.64,0.0,0.5244444444444444,0.29333333333333333
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,2,0.6655518394648829,0.0,0.5577777777777778,0.3466666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,3,0.8845637583892617,0.0,0.7144047619047619,0.46
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,4,0.8666666666666667,0.0,0.646957671957672,0.34
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,5,0.8946666666666667,0.0,0.7418333333333333,0.5066666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,6,0.8693333333333333,0.0,0.6801587301587302,0.36
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,3,7,0.8939597315436242,0.0,0.7536486630446362,0.5033557046979866
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,1,0.6966666666666667,0.0,0.6088888888888889,0.43333333333333335
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,2,0.7324414715719063,0.0,0.6422222222222222,0.4666666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,3,0.876510067114094,0.0,0.8038386243386243,0.49333333333333335
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,4,0.896,0.0,0.763095238095238,0.5
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,5,0.8933333333333333,0.0,0.809526455026455,0.5266666666666666
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,6,0.9026666666666666,0.0,0.8160740740740741,0.58
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,5,7,0.8845637583892617,0.0,0.8290215191221902,0.5637583892617449
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,1,0.5733333333333334,0.0,0.43555555555555553,0.16
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,2,0.5217391304347826,0.0,0.3622222222222222,0.04666666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,3,0.8040268456375839,0.0,0.4582222222222222,0.02666666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,4,0.8106666666666666,0.0,0.4783068783068783,0.05333333333333334
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,5,0.82,0.0,0.5032407407407408,0.10666666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,6,0.8186666666666667,0.0,0.499537037037037,0.1
tr,morph_disc_sent_tr,gpt-4,morph-disc,True,1,7,0.8147651006711409,0.0,0.49438052625972084,0.08053691275167785
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,1,0.91,0.0,0.88,0.82
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,2,0.8896321070234113,0.0,0.8533333333333333,0.78
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,3,0.9516778523489933,0.0,0.8882275132275133,0.7666666666666667
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,4,0.956,0.0,0.9035714285714286,0.7866666666666666
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,5,0.9586666666666667,0.0,0.9269179894179894,0.8066666666666666
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,6,0.9533333333333334,0.0,0.9113756613756614,0.78
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,5,7,0.9503355704697987,0.0,0.9157078938958133,0.7583892617449665
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,1,0.96,0.96,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,2,0.7066666666666667,0.8133333333333334,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,3,0.5136986301369864,0.5342465753424658,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,4,0.2733333333333333,0.2866666666666667,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,5,0.22972972972972974,0.24324324324324326,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,6,0.17333333333333334,0.17333333333333334,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,5,7,0.08053691275167785,0.087248322147651,0,0
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,1,0.86,0.0,0.8133333333333334,0.72
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,2,0.8294314381270903,0.0,0.7733333333333333,0.66
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,3,0.9355704697986578,0.0,0.8353174603174603,0.6866666666666666
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,4,0.9386666666666666,0.0,0.8444444444444444,0.6933333333333334
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,5,0.9493333333333334,0.0,0.8850529100529101,0.7533333333333333
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,6,0.9533333333333334,0.0,0.8919312169312169,0.7733333333333333
tr,morph_disc_sent_tr,gpt-4,morph-disc,False,3,7,0.9355704697986578,0.0,0.8626424842867796,0.6845637583892618
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,1,0.8933333333333333,0.8933333333333333,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,2,0.7333333333333333,0.8066666666666666,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,3,0.4520547945205479,0.4931506849315068,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,4,0.23333333333333334,0.24,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,5,0.13513513513513514,0.14864864864864866,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,6,0.1,0.1,0,0
tr,morph_gen_sent_tr,gpt-4,morph-gen,True,1,7,0.06040268456375839,0.06040268456375839,0,0
